자치구,행정동_x,행정동_코드,월평균_총생활인구수,연령대0_평균,연령대10_평균,연령대20_평균,연령대30_평균,연령대40_평균,연령대50_평균,연령대60_평균,연령대70이상_평균,1인가구,2인가구,3인가구,4인가구,5인가구,6인가구,7인 이상 가구,연령대_100,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,행정동,유흥주점영업,단란주점,제과점영업,집단급식소,일반음식점,휴게음식점
마포구,서교동,11440660,46204900.92953333,980261.98355,3268472.6624583337,14577009.491275,10109492.853775,7012965.625591666,4640199.446175001,2744899.5829000003,2871599.28235,8192,3033,1484,923,205,40,10,10.75,741.6666666666666,1084.1666666666667,5734.583333333333,4932.083333333333,3363.1666666666665,2820.1666666666665,2090.833333333333,1369.5,682.8333333333334,120.33333333333331,서교동,216.0,429.0,625.0,142.0,31296.0,5880.0
마포구,합정동,11440680,16119714.847683333,648600.2194416666,736610.2218333334,3618653.515350001,3858676.574091667,2644945.5787750003,1978241.2408416665,1374456.5913916666,1259530.908275,3699,2318,1300,750,172,33,8,5.25,900.5833333333334,843.25,3094.1666666666665,3338.1666666666665,2392.583333333333,2157.75,1785.5833333333333,1087.5,489.75,75.41666666666667,합정동,0.0,68.0,146.0,96.0,6068.0,1437.0
마포구,망원1동,11440690,14389228.169583334,757110.3663,979541.0404666668,2578178.680391667,3121134.9506666665,2405646.1286750003,1770567.460208333,1258093.774991667,1518955.7729583334,3829,2587,1521,1062,270,50,9,4.583333333333333,910.1666666666666,1181.0,3102.25,3528.5,2914.9166666666665,2713.1666666666665,2230.25,1435.3333333333333,599.8333333333334,75.75,망원1동,0.0,36.0,190.0,72.0,6068.0,1651.0
마포구,망원2동,11440700,13095400.551091664,842895.527125,1104997.9792666666,1976307.1337166668,2345272.827733333,2371295.5021416666,1847397.64755,1201864.510783333,1405369.4131083332,2398,2172,1513,1256,276,43,18,7.5,1025.9166666666667,1407.5833333333333,2591.9166666666665,2668.833333333333,2940.583333333333,2583.6666666666665,2011.4166666666667,1331.0,535.4166666666666,59.583333333333336,망원2동,0.0,22.0,29.0,48.0,1128.0,251.0
마포구,연남동,11440710,14348724.243208334,542213.483775,908574.2050333334,3537366.0293,3134273.2953500003,2344253.562041667,1516996.9149333334,1106835.97335,1258210.7700166667,4142,1905,1056,638,159,36,12,6.75,537.4166666666666,710.8333333333334,2946.4166666666665,2794.1666666666665,2075.0,1813.5833333333333,1574.9166666666667,947.6666666666666,466.0833333333333,76.41666666666667,연남동,0.0,44.0,304.0,72.0,7449.0,1840.0
마포구,성산1동,11440720,15807086.513616666,889131.6471083333,1319193.0044083332,2607158.318258333,3092700.8874500003,3027080.9376250003,2058906.5346666668,1373703.397525,1439211.7834833332,3506,2281,1508,1011,267,50,14,4.75,820.0,1313.5,2872.0,3017.0,3005.75,2620.083333333333,2049.6666666666665,1206.4166666666667,510.6666666666667,51.75,성산1동,0.0,12.0,182.0,207.0,3507.0,1330.0
마포구,성산2동,11440730,25731907.10395,1634407.7299499998,2288420.6449166667,3813368.445141667,4503710.365033333,4559278.02615,3610493.447983333,2483758.1378416666,2838470.283708333,6694,4416,3173,2470,518,95,27,8.5,2167.583333333333,3107.9166666666665,6065.166666666667,6040.75,5838.0,5352.083333333333,3980.5833333333335,2622.083333333333,1115.1666666666667,172.5,성산2동,0.0,0.0,88.0,179.0,1396.0,1011.0
마포구,상암동,11440740,34070712.13008333,2317516.014408333,3154596.2785833334,5292543.02745,6739614.8059083335,7224851.090075,4457672.582308333,2623996.7410416664,2259921.5918833334,3741,2719,2510,2379,601,85,18,10.333333333333334,2162.6666666666665,3769.6666666666665,3946.0833333333335,3496.083333333333,5476.166666666667,4188.666666666667,2819.333333333333,1568.0,729.9166666666666,103.66666666666669,상암동,0.0,0.0,242.0,390.0,7683.0,2337.0
양천구,목1동,11470510,33029761.55770833,2682135.727166666,5540985.1102,3837955.3626833335,4358621.298633333,6710002.929024999,4755436.413075,2829213.636725,2315411.0968,1189,2066,3092,2999,490,88,19,3.6666666666666665,2616.9166666666665,4635.083333333333,3006.5,2893.833333333333,6211.25,4583.416666666667,2725.4166666666665,1221.1666666666667,457.1666666666667,81.41666666666667,목1동,12.0,36.0,339.0,241.0,5576.0,2917.0
양천구,목2동,11470520,16973959.580483336,1197903.6062333337,1652041.8235416666,2492230.071466666,3069816.126275,2599656.4334416664,2508708.828991667,1858518.508475,1595084.1753,3752,3216,2652,1951,413,82,25,4.333333333333333,1506.5833333333333,2257.25,4490.833333333333,4805.583333333333,4201.833333333333,4438.416666666667,3604.0833333333335,1574.75,612.5833333333334,86.25,목2동,0.0,12.0,56.0,155.0,1969.0,590.0
양천구,목3동,11470530,14042691.400116667,1049066.6012000002,1199620.33105,1886833.8862583328,2502258.2809083336,2159119.7060833336,2088165.5273833333,1642346.478791667,1515280.5889333335,2963,2625,1967,1321,230,62,13,6.416666666666667,1168.1666666666667,1385.4166666666667,3158.583333333333,3621.6666666666665,2892.4166666666665,3287.9166666666665,2828.4166666666665,1261.25,546.0833333333334,76.5,목3동,24.0,60.0,76.0,96.0,2253.0,550.0
양천구,목4동,11470540,13628431.360258332,1163688.7381916668,2220788.752408333,1672030.7125666663,1626928.9647083331,2293103.033408333,2113248.628016667,1299370.7789166667,1239271.7487916667,2280,2094,2230,2161,420,77,17,8.916666666666666,1221.0,2993.9166666666665,3758.6666666666665,2504.9166666666665,4058.6666666666665,4448.5,2540.333333333333,1352.6666666666667,507.8333333333333,69.66666666666667,목4동,12.0,65.0,177.0,104.0,2669.0,602.0
양천구,목5동,11470550,29686143.218058333,2959916.3899916667,6623404.566591666,2603383.9323833333,2841101.8922,5750322.237175,3973603.621975,2575031.314891666,2359379.225375,1185,2580,4057,4281,650,92,21,3.9166666666666665,2986.083333333333,6801.416666666667,3988.5,3487.6666666666665,8185.166666666667,6180.833333333333,3996.3333333333335,1623.75,674.3333333333334,146.91666666666666,목5동,0.0,12.0,140.0,265.0,1753.0,831.0
양천구,신월1동,11470560,11376777.407366669,760848.4372,778839.383725,1263186.1260083334,1715759.6353416666,1740459.7867583334,1816927.226658333,1652364.8847333333,1648391.9105916666,3273,2560,1768,1109,243,55,11,6.0,864.5,1179.5833333333333,2409.0,2478.9166666666665,2770.833333333333,3440.583333333333,3401.6666666666665,1717.0,547.4166666666666,86.58333333333333,신월1동,0.0,24.0,60.0,138.0,3044.0,504.0
양천구,신월2동,11470570,11419405.634991666,1057932.8043833333,1050045.7693833334,1335041.8640249998,1787023.6730416666,1742684.113266667,1595544.1548499998,1460474.3583333334,1390658.908375,1749,2292,1926,1430,363,71,25,3.8333333333333335,1261.1666666666667,1607.75,2392.333333333333,2649.333333333333,2993.5,3021.75,3058.1666666666665,1591.1666666666667,499.4166666666667,74.91666666666667,신월2동,0.0,12.0,36.0,120.0,1149.0,267.0
양천구,신월3동,11470580,10078924.326866666,720289.3806249999,815720.0068833333,1185224.1360916663,1395847.1683,1524362.167525,1716790.4700666666,1427959.094625,1292731.9083916666,2877,1966,1163,787,215,42,11,3.333333333333333,748.75,1012.8333333333334,1836.1666666666667,1796.4166666666667,1985.6666666666667,2622.0,2351.5,1250.0,448.0833333333333,47.25,신월3동,0.0,12.0,33.0,154.0,1247.0,226.0
양천구,신월4동,11470590,8946626.823491666,1028164.8546416666,874268.7644916667,911849.7227583332,1269521.855275,1438952.3009666668,1249558.391575,1119189.5358416666,1055121.3887333332,1151,1780,1744,1414,288,75,12,4.333333333333333,1269.75,1476.6666666666667,1962.1666666666667,2166.75,2766.4166666666665,2594.1666666666665,2554.0,1280.3333333333333,481.6666666666667,59.0,신월4동,0.0,48.0,33.0,118.0,1918.0,292.0
양천구,신월5동,11470600,7197928.273716667,705696.2060916666,764122.6582416667,863321.1666416667,1018759.1168666668,1091585.1894833334,1073678.667725,890333.9434000001,790431.3182916666,1567,1670,1318,971,222,53,12,1.3333333333333333,854.5,1134.8333333333333,1946.8333333333333,1874.9166666666667,2063.6666666666665,2293.25,2039.3333333333333,966.3333333333334,343.4166666666667,49.75,신월5동,0.0,36.0,32.0,132.0,1650.0,532.0
양천구,신월6동,11470610,3842251.928,234347.73775833333,385798.9343583333,429082.5029916666,621169.8247916667,609705.9098,617544.3759750001,504238.5015583333,440364.14070833335,874,1365,1290,1074,202,31,0,4.833333333333333,1347.75,1121.3333333333333,1438.6666666666667,2346.0,1999.75,1851.5,1594.0833333333333,711.3333333333334,211.33333333333331,29.5,신월6동,0.0,0.0,5.0,90.0,798.0,103.0
양천구,신월7동,11470611,11434566.274416668,966165.1208833334,1003394.0856416668,1209433.68905,1521290.4466583335,1822611.6829833328,1782419.50805,1570530.53905,1558721.2089583334,2217,2793,1846,1175,234,39,11,3.25,912.3333333333334,1189.8333333333333,2342.333333333333,2379.9166666666665,2640.25,3222.083333333333,3213.9166666666665,1671.3333333333333,764.75,89.83333333333333,신월7동,0.0,48.0,36.0,179.0,1736.0,413.0
양천구,신정1동,11470620,13826815.581266666,1205532.934025,2226349.447858333,1459138.0359666666,1584670.082025,2578529.012775,2137084.3436416667,1383188.985283333,1252322.7407666666,929,1467,1772,2087,350,60,8,3.4166666666666665,1644.8333333333333,2696.583333333333,2190.0,1829.5,3688.0,3195.1666666666665,2084.1666666666665,988.8333333333334,422.25,89.41666666666667,신정1동,12.0,108.0,126.0,141.0,2629.0,674.0
양천구,신정2동,11470630,9931761.123358332,784072.4725916666,1760024.2788333334,1061143.9380583332,1071809.7331583337,1753695.6513833331,1549116.2362916665,1003154.860725,948743.9479833334,1148,1419,1707,1883,383,53,8,5.0,1169.3333333333333,2709.4166666666665,2224.5,1620.0833333333333,3424.25,3229.083333333333,2131.833333333333,1016.8333333333334,416.0,67.83333333333333,신정2동,0.0,84.0,105.0,96.0,1577.0,494.0
양천구,신정3동,11470640,29107004.52066667,2845360.083258333,3607968.404008333,3053291.1254,3849940.7437166665,4748238.145541667,4344816.758983334,3383183.229975,3274205.9780083336,3582,4629,4035,3516,852,134,28,7.25,3342.6666666666665,5087.25,5635.25,5560.833333333333,7651.083333333333,7744.083333333333,5753.416666666667,2985.9166666666665,1125.9166666666667,172.33333333333334,신정3동,0.0,129.0,101.0,310.0,1592.0,584.0
양천구,신정4동,11470650,24195886.688741665,2055282.5135666665,2342009.7388416664,3270507.9511416666,3644662.58015,3921163.7825833336,3557999.3527666666,2655414.5164,2748846.25035,5522,3944,2718,1859,415,79,24,5.833333333333333,1432.1666666666667,2084.583333333333,4809.333333333333,4527.75,4681.75,4910.333333333333,4409.75,2451.583333333333,822.5833333333334,95.66666666666669,신정4동,0.0,168.0,127.0,263.0,4599.0,1376.0
양천구,신정6동,11470670,14808795.193141667,1415921.2427,2649868.50635,1391320.6758833334,1680771.7038166665,2801482.780175,2209439.7553333333,1401076.2423249998,1258914.286025,728,1755,2491,2386,374,51,11,1.5833333333333333,1861.0,3314.0,2823.583333333333,2470.5,4275.833333333333,4029.0833333333335,2486.9166666666665,950.75,386.1666666666667,93.33333333333331,신정6동,0.0,0.0,48.0,176.0,503.0,312.0
양천구,신정7동,11470680,16928692.153358333,1508534.9155416666,2446468.4934666664,1655545.8258916668,1865100.985833333,2925774.0565583333,2518151.3448166666,1915132.8740416665,2093983.6433583333,2450,2881,2727,2385,399,51,17,6.833333333333333,1733.5,3092.75,3191.75,2853.083333333333,4606.0,4770.916666666667,3732.5,1892.1666666666667,876.8333333333334,134.16666666666666,신정7동,0.0,0.0,156.0,129.0,1248.0,546.0
강서구,염창동,11500510,23537585.581158336,2084132.74605,2264311.157191667,2838666.32425,4780398.395316667,4448689.666891667,3018897.0905750003,2306694.699983333,1795795.481575,2993,3449,3949,3541,632,99,22,4.416666666666667,3682.8333333333335,4108.583333333333,5152.833333333333,6677.416666666667,6974.916666666667,5448.916666666667,3975.3333333333335,1632.6666666666667,637.5,88.66666666666667,염창동,12.0,72.0,138.0,250.0,2965.0,1014.0
강서구,등촌1동,11500520,16603717.079516666,1041166.7186916666,1084303.7702166666,2812858.745008333,3913573.09585,2567889.650541667,2095082.857683333,1559323.7435,1529518.498975,6021,2753,1739,1196,206,33,10,5.666666666666667,1153.6666666666667,1183.4166666666667,4619.5,5598.333333333333,2964.583333333333,2802.333333333333,2111.833333333333,1026.3333333333333,626.4166666666666,124.25,등촌1동,0.0,60.0,123.0,231.0,3243.0,1145.0
강서구,등촌2동,11500530,11889921.175075,1015977.89015,1199597.1833083334,1540060.989,2038514.1010916668,1774591.606525,1649767.4731333333,1401826.5183916667,1269585.4076333332,2147,2279,1880,1412,321,51,22,0.3333333333333333,1143.75,1426.4166666666667,2895.25,3184.833333333333,2763.25,3028.833333333333,2642.5,1234.8333333333333,423.9166666666667,81.08333333333333,등촌2동,0.0,0.0,72.0,162.0,1132.0,441.0
강서구,등촌3동,11500535,27802573.36678333,1470868.6565083333,2330198.81825,4091803.362941667,4837664.978300001,4261698.613866667,3893435.3793833335,3250950.932058333,3665952.5930416654,5335,4207,2638,1654,270,52,12,10.5,1525.5,1792.0,3609.8333333333335,4227.583333333333,3545.083333333333,4729.583333333333,4956.5,2340.1666666666665,1347.9166666666667,271.0,등촌3동,0.0,12.0,155.0,463.0,3549.0,1556.0
강서구,화곡1동,11500540,35463587.20269167,2271507.63625,1951682.643691667,5770174.626258333,6926035.417858333,5393236.403533333,4788983.220341667,4196163.912541666,4165803.330116667,10238,6761,4277,2502,514,114,28,10.666666666666666,2339.583333333333,2220.083333333333,8728.333333333334,9567.5,6827.833333333333,6703.083333333333,6543.916666666667,3458.833333333333,1120.4166666666667,149.91666666666666,화곡1동,421.0,969.0,123.0,204.0,7045.0,1422.0
강서구,화곡2동,11500550,9709702.100891666,879754.4858749999,848467.2864,1206161.7617166666,1580895.565425,1640861.68315,1303075.1019666668,1096833.4608583334,1153652.7446583337,2322,2206,1605,1072,292,46,9,1.1666666666666667,1033.3333333333333,1273.1666666666667,2374.583333333333,2609.6666666666665,2780.6666666666665,2590.333333333333,2269.0,1217.1666666666667,362.9166666666667,56.0,화곡2동,0.0,12.0,35.0,96.0,936.0,410.0
강서구,화곡3동,11500560,13765623.673616668,1062929.347075,1314353.255941667,1750605.1339083333,2104325.9542,2077646.7480416668,1902552.934,1828576.7837083333,1724633.5290666667,2282,2433,1849,1360,353,78,23,10.25,1115.1666666666667,1495.5,2869.4166666666665,2853.4166666666665,2946.083333333333,2962.583333333333,3169.25,1644.75,549.3333333333334,83.58333333333333,화곡3동,72.0,96.0,116.0,74.0,2584.0,708.0
강서구,화곡4동,11500570,13091958.79325,1201496.510275,1103863.006925,1534684.7394666665,2051599.1774166664,2115983.776058333,1815894.8005416663,1536853.1811333334,1731583.59025,2969,2601,1797,1207,281,40,16,1.9166666666666667,997.4166666666666,1227.25,2673.25,2988.333333333333,2963.25,3057.25,2962.333333333333,1530.6666666666667,552.3333333333334,79.33333333333333,화곡4동,0.0,72.0,49.0,180.0,2817.0,710.0
강서구,화곡본동,11500590,21403238.020641662,1814886.4377666663,1605749.0759833334,3235813.7054833337,3936528.078225,3364774.862883333,2640328.908433333,2413924.9107333333,2391232.0429583336,5647,4170,2754,1946,460,75,18,4.166666666666667,1902.5833333333333,2171.1666666666665,5510.5,5831.333333333333,4997.916666666667,4434.916666666667,3987.4166666666665,1932.0833333333333,656.25,108.08333333333331,화곡본동,45.0,24.0,54.0,274.0,2881.0,787.0
강서구,화곡6동,11500591,15059591.652616668,820971.7020083334,953121.7418416667,2467235.05785,2749341.8188166665,2391695.721141666,2186836.4370833333,1850525.6213083328,1639863.5479833337,4182,2846,1982,1407,297,68,11,2.583333333333333,1084.6666666666667,1482.0,3994.0833333333335,3873.3333333333335,3284.4166666666665,3567.0,3391.333333333333,1490.6666666666667,529.25,87.0,화곡6동,492.0,326.0,82.0,196.0,5120.0,835.0
강서구,화곡8동,11500593,20168272.7471,1330900.5323833332,1425282.850775,2989445.932983333,3620003.515566667,3262036.090183333,2803822.5368916667,2336892.17375,2399889.1230083336,3346,3343,2167,1411,299,58,15,4.0,1136.5833333333333,1428.8333333333333,3540.583333333333,3712.75,3568.833333333333,3374.25,3285.4166666666665,1900.3333333333333,573.0,74.33333333333333,화곡8동,24.0,96.0,123.0,108.0,2187.0,628.0
강서구,가양1동,11500603,33750127.422808334,1632889.755175,1946661.5831166664,6307427.734866667,8217074.171099999,6187444.471866666,4441063.487474999,2919112.8759083333,2098453.342416667,11023,3431,2146,1535,325,64,14,3.75,1491.5,1689.5833333333333,7606.75,7787.083333333333,4201.916666666667,3801.6666666666665,3067.75,1071.75,458.1666666666667,77.16666666666667,가양1동,351.0,108.0,276.0,301.0,10638.0,2887.0
강서구,가양2동,11500604,11029565.54725,409276.74472500006,529152.43265,1234008.046325,1996792.1936916665,1458189.3264166666,1646337.0965,1762685.9943166666,1993123.6899,3623,2274,1027,470,106,23,6,3.333333333333333,435.75,412.4166666666667,1488.0,2138.583333333333,1325.3333333333333,1888.4166666666667,3009.833333333333,1454.0,718.8333333333334,123.66666666666669,가양2동,24.0,0.0,60.0,175.0,600.0,328.0
강서구,가양3동,11500605,8021109.647283333,332535.06169166666,328437.522475,916801.9118333332,1798291.682325,1277271.0781583332,1188591.9301666666,1025788.7190916667,1153391.73795,2925,2553,1289,551,117,22,0,2.4166666666666665,632.3333333333334,502.6666666666667,1580.5833333333333,2805.5,1723.3333333333333,2023.3333333333333,2523.9166666666665,1436.0833333333333,621.25,107.16666666666669,가양3동,0.0,0.0,36.0,150.0,454.0,331.0
강서구,발산1동,11500611,25882591.56625,2980908.129575,3843829.7585666655,2978109.848825,3373646.9429083336,4610285.616275,3506275.9214166664,2323897.040041667,2265638.307258333,2152,3244,3204,3239,740,123,31,6.166666666666667,2892.25,4466.25,4180.333333333333,3811.1666666666665,6443.416666666667,5245.166666666667,3624.4166666666665,1968.4166666666667,713.25,126.58333333333331,발산1동,0.0,0.0,229.0,425.0,3163.0,1373.0
강서구,우장산동,11500615,25673780.73665833,2293839.6338333334,3194783.812516667,3366800.307808333,3805363.535625,4597931.046583333,3372958.674791666,2656583.401008333,2385520.3255666667,2826,3547,3873,3828,708,128,33,7.666666666666667,3302.333333333333,5015.583333333333,4781.416666666667,4869.416666666667,7732.083333333333,6056.25,4647.25,2369.25,713.6666666666666,115.08333333333331,우장산동,24.0,36.0,142.0,204.0,2269.0,902.0
강서구,공항동,11500620,25097158.091,2839051.7185583333,1715168.6427083332,3492565.205775,4788965.96835,4263542.074908334,3383292.2412500004,2415063.717108333,2199508.537341667,4329,2906,2118,1618,376,78,10,7.666666666666667,3012.583333333333,1892.3333333333333,3626.4166666666665,5092.833333333333,4492.0,3725.4166666666665,3297.1666666666665,1638.3333333333333,655.0,102.08333333333331,공항동,48.0,84.0,226.0,312.0,4002.0,1111.0
강서구,방화1동,11500630,24205431.157991663,2708192.4893833334,2267668.856441667,2584943.194141667,4071509.414766667,4037882.4566583335,3344171.05455,2771404.625233333,2419659.065708333,3791,4239,3807,3347,833,139,30,6.833333333333333,3607.5833333333335,3867.1666666666665,4716.833333333333,5713.75,6904.083333333333,5866.25,5336.75,2589.75,992.4166666666666,154.5,방화1동,12.0,0.0,190.0,315.0,4546.0,1438.0
강서구,방화2동,11500640,18349740.00285,1021079.0668666668,1149780.060808333,2495049.7714166665,3181192.9362916667,2839286.069533333,2967272.700033333,2310405.76495,2385673.633691666,4206,2791,1722,1111,290,76,16,7.416666666666667,1085.3333333333333,1290.5833333333333,3048.1666666666665,3407.75,2948.0,3272.9166666666665,3448.4166666666665,1899.9166666666667,823.5,115.75,방화2동,36.0,60.0,188.0,232.0,3834.0,1283.0
강서구,방화3동,11500641,12762857.2425,967560.6829416668,1004332.5285333332,1234117.597175,2223935.694,2009239.3002666663,1888455.3333416667,1662601.8742916668,1772614.243825,3815,3142,1898,1191,253,49,16,8.583333333333334,1171.25,1336.25,2239.1666666666665,3311.6666666666665,3102.1666666666665,3200.6666666666665,3642.3333333333335,2004.0833333333333,907.3333333333334,173.58333333333334,방화3동,0.0,0.0,84.0,228.0,944.0,445.0
구로구,신도림동,11530510,24099309.387725,2387095.276175,2133528.3411916667,3022901.4480916667,4516310.27465,4423223.428350001,3303748.213308333,2401046.687458333,1911455.699933333,2324,3286,3478,2969,552,100,18,4.666666666666667,3207.583333333333,3228.333333333333,3854.3333333333335,5580.416666666667,5973.916666666667,4659.083333333333,3771.0,1823.25,672.0833333333334,91.33333333333331,신도림동,0.0,48.0,246.0,212.0,3287.0,1569.0
구로구,구로1동,11530520,12560700.576975,1579161.1159666665,1374734.746025,1371106.654725,2104051.2961166664,2113771.070566667,1685149.876608333,1346383.048225,986342.7701833332,1822,2079,1929,1707,308,61,7,4.083333333333333,1642.3333333333333,1780.0833333333333,2535.4166666666665,3432.083333333333,3304.583333333333,2736.6666666666665,2477.4166666666665,907.9166666666666,349.5833333333333,58.75,구로1동,0.0,0.0,60.0,108.0,876.0,360.0
구로구,구로2동,11530530,24251234.25928333,959705.4328,1219182.0993833337,3031757.8598166667,4097422.889208333,4532248.606866666,4433943.892091666,3203790.733808333,2773182.7473083334,4383,3239,2021,1134,318,75,19,8.0,763.75,1275.0833333333333,2921.4166666666665,2614.4166666666665,3063.6666666666665,4224.166666666667,3736.5,2405.333333333333,944.0833333333334,110.91666666666669,구로2동,0.0,288.0,92.0,264.0,7213.0,1024.0
구로구,구로3동,11530540,28556202.04328333,868994.5687666666,918479.2597166668,5621495.4749,7263158.411633334,6057510.558641668,3847961.458625,2240201.8967250003,1738400.4226083334,6197,2625,1688,1198,261,49,23,4.25,1144.6666666666667,1258.9166666666667,3846.6666666666665,4495.083333333333,3652.9166666666665,2798.25,2398.9166666666665,1444.5833333333333,563.4166666666666,64.41666666666667,구로3동,0.0,252.0,131.0,264.0,8145.0,2251.0
구로구,구로4동,11530550,12510188.300833335,634683.1431916667,684077.94765,1393581.4381583333,2071374.8755416663,2174228.7714833333,2237549.7318666666,1672824.309125,1641868.0806250002,3764,2750,1681,984,195,37,15,2.9166666666666665,706.25,966.8333333333334,2591.583333333333,2632.9166666666665,2584.9166666666665,3161.5,2835.6666666666665,1929.4166666666667,794.25,82.75,구로4동,0.0,48.0,66.0,120.0,4735.0,412.0
구로구,구로5동,11530560,22921805.782641668,1151449.0136666668,1099794.798175,3793394.213166666,4776507.874483333,3935549.6573166666,3588725.431075,2499971.183825,2076413.6099166663,5350,3468,2366,1612,344,75,19,2.083333333333333,1616.5833333333333,1417.0833333333333,4647.583333333333,5038.5,3745.5,4131.916666666667,3515.0,1922.5,734.4166666666666,82.58333333333333,구로5동,0.0,36.0,127.0,289.0,5799.0,1326.0
구로구,가리봉동,11530595,8230859.840341666,129895.5717,196115.83771666663,1481756.3932833334,1785815.8488,1477358.9741166665,1483441.532825,939051.4501583332,737424.2306750001,2849,1168,518,275,70,15,6,6.166666666666667,214.66666666666663,252.58333333333331,1416.9166666666667,1147.0833333333333,997.0,1627.6666666666667,1471.9166666666667,766.3333333333334,329.9166666666667,42.91666666666666,가리봉동,0.0,92.0,12.0,108.0,3111.0,251.0
구로구,고척1동,11530720,16226599.712125,1279769.9148583333,1704426.1966083331,2178898.362875,2111580.8118916666,2550039.2021583333,2637510.4507500003,1991682.363,1772692.4136833334,2216,2481,1992,1683,342,77,11,2.5,1156.0,1719.0833333333333,2902.583333333333,2579.333333333333,3100.583333333333,3535.833333333333,3271.1666666666665,1767.0833333333333,627.0833333333334,84.25,고척1동,0.0,24.0,80.0,228.0,3977.0,1043.0
구로구,고척2동,11530730,13290257.334466666,1308000.8788583332,1383655.699658333,1514199.2231166668,1643524.628225,2110479.81015,1998386.118675,1641311.7155083334,1690699.2547333334,2916,2989,2341,1919,395,94,22,4.333333333333333,1560.0,2004.5833333333333,3201.1666666666665,2908.1666666666665,3838.0833333333335,4308.666666666667,3744.5,2136.4166666666665,849.4166666666666,96.66666666666669,고척2동,12.0,72.0,84.0,156.0,1958.0,444.0
구로구,개봉1동,11530740,21127599.657816667,1588888.4906833332,1775844.027783333,2497073.634891667,3082102.629416667,3215043.8036166667,3343571.4343416668,2757524.296833333,2867551.3427916667,3591,4018,3040,2106,521,99,26,4.583333333333333,1984.4166666666667,2144.833333333333,4167.083333333333,4644.0,4473.333333333333,5281.416666666667,4793.166666666667,2636.9166666666665,959.0833333333334,128.66666666666666,개봉1동,12.0,108.0,170.0,222.0,3195.0,519.0
구로구,개봉2동,11530750,17906260.677783333,1612606.0348833334,1466513.9825333331,2070383.2578083333,2742638.940575,2731927.304433333,2555130.249766667,2370063.9334416664,2356996.96865,2373,3521,3004,2208,480,110,22,6.416666666666667,1873.25,2071.4166666666665,3453.1666666666665,3980.5833333333335,4342.75,4470.083333333333,4705.833333333333,2708.083333333333,868.6666666666666,110.41666666666669,개봉2동,24.0,48.0,79.0,108.0,1766.0,529.0
구로구,개봉3동,11530760,11655320.780975,1135885.5401833334,1021583.5015666666,1271181.3119333333,1578280.8989166666,1738926.2009416667,1692754.0413416668,1613278.064525,1603431.216108333,1860,2565,1944,1340,294,58,12,4.833333333333333,1007.9166666666666,1277.25,2332.833333333333,2428.9166666666665,2844.583333333333,3143.25,3233.9166666666665,1669.25,660.9166666666666,72.91666666666667,개봉3동,24.0,60.0,68.0,126.0,1537.0,348.0
구로구,오류1동,11530770,11164082.600391664,675942.6970166666,808007.2475583333,1786995.4258666665,1958335.157225,1614834.7001166667,1599077.3889499998,1302849.5638083334,1418040.4210249998,4624,2786,1710,1094,263,48,22,3.4166666666666665,1083.0833333333333,1103.0833333333333,3727.9166666666665,4045.8333333333335,2882.4166666666665,2779.6666666666665,2776.333333333333,1688.25,650.6666666666666,85.33333333333333,오류1동,348.0,84.0,72.0,175.0,2139.0,485.0
구로구,오류2동,11530780,37930378.69431666,4594353.278849999,3571960.771841667,3994677.7133166655,6205040.777216666,6259656.123199999,4939376.678225,3949713.3915916663,4415599.947575,3258,4256,3141,2767,770,136,32,3.25,2740.4166666666665,3609.8333333333335,4153.0,4616.416666666667,5970.5,5203.5,4715.916666666667,3004.25,1102.1666666666667,157.0,오류2동,0.0,0.0,108.0,465.0,2070.0,712.0
구로구,수궁동,11530790,16745767.770075,1260259.018225,1886958.574633333,1956233.5353,2414182.761108333,2784924.913525,2512375.58505,2059474.7442416667,1871358.6366833332,2086,2881,2188,1463,362,85,22,4.333333333333333,1294.8333333333333,1791.4166666666667,2779.4166666666665,2962.333333333333,3412.25,3598.833333333333,3374.1666666666665,1803.8333333333333,619.0833333333334,83.33333333333333,수궁동,0.0,0.0,72.0,252.0,1504.0,628.0
금천구,가산동,11545510,42329532.95345,786757.0705333333,1013414.3782,9667466.535875,11322241.454808332,8697012.417375,6138794.2278,3045958.6910916665,1657888.1450166665,9775,2339,1133,684,156,30,7,3.583333333333333,608.25,622.5,6128.0,5172.75,2517.833333333333,2676.4166666666665,2227.75,1072.1666666666667,364.1666666666667,49.41666666666666,가산동,204.0,108.0,212.0,546.0,11398.0,3734.0
금천구,독산1동,11545610,25376921.922558334,1602684.42565,1189212.7333583334,4175758.308608333,5314056.382724999,4220460.492241667,3910926.141458333,2685896.203875,2277927.2533166665,8983,4434,3212,2431,513,82,36,8.25,2960.583333333333,2129.4166666666665,7008.416666666667,8136.333333333333,5838.416666666667,5796.333333333333,4637.416666666667,2369.6666666666665,866.4166666666666,98.33333333333331,독산1동,12.0,156.0,150.0,433.0,5395.0,1439.0
