행정동코드,연도,월,연령대_I00,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,총생활인구수,연령대0_생활인구,연령대10_생활인구,연령대20_생활인구,연령대30_생활인구,연령대40_생활인구,연령대50_생활인구,연령대60_생활인구,연령대70이상_생활인구
11440690,2021,7,5.0,984.0,1293.0,3370.0,3840.0,3201.0,2967.0,2438.0,1563.0,649.0,85.0,14611282.6219,802932.4512,1044087.9571,2603367.883,3172514.0876,2420147.1528,1784934.7305,1269229.182,1514069.2038
11440690,2021,8,5.0,983.0,1282.0,3372.0,3843.0,3177.0,2941.0,2442.0,1553.0,655.0,85.0,15208222.8613,833497.6455,1087302.0069,2737105.3776,3279045.7287,2500487.5575,1872715.5693,1312877.2892,1585191.6777
11440690,2021,9,5.0,973.0,1279.0,3345.0,3825.0,3169.0,2937.0,2444.0,1556.0,654.0,83.0,14539753.9842,760038.8888,994027.0605,2601111.5056,3125441.8474,2453686.5647,1805227.0598,1273133.341,1527087.7129
11440690,2021,10,5.0,969.0,1251.0,3324.0,3807.0,3126.0,2933.0,2437.0,1540.0,664.0,83.0,15008158.1934,737405.5499,1011194.9665,2717717.2798,3295606.5371,2531487.7332,1852674.2462,1287327.7662,1574744.119
11440690,2021,11,4.0,967.0,1244.0,3305.0,3793.0,3112.0,2942.0,2419.0,1534.0,660.0,83.0,14259803.8085,690855.9153,945367.8954,2563007.7709,3121313.2663,2414954.1306,1779799.7517,1223145.2991,1521359.7792
11440690,2021,12,4.0,965.0,1236.0,3298.0,3782.0,3113.0,2928.0,2427.0,1542.0,660.0,86.0,15002535.1787,745204.6794,1010757.8428,2706792.8124,3260388.6121,2523971.3461,1877797.4168,1284941.3768,1592681.1272
11440700,2021,1,18.0,1169.0,1568.0,2888.0,2966.0,3276.0,2816.0,2166.0,1472.0,566.0,68.0,13556616.9336,907364.3869,1181989.8131,2016885.6701,2414732.4159,2445399.5698,1876806.7504,1237097.809,1476340.4989
11440700,2021,2,19.0,1147.0,1558.0,2866.0,2954.0,3259.0,2830.0,2169.0,1468.0,576.0,67.0,12128343.0571,827846.1486,1087973.7979,1767991.5244,2148693.2297,2170865.4852,1704880.5078,1102571.7434,1317520.5986
11440700,2021,4,6.0,1128.0,1547.0,2847.0,2923.0,3220.0,2819.0,2172.0,1459.0,582.0,61.0,12645040.9399,789522.4709,1050179.4799,1925491.7698,2300567.2378,2299609.5069,1772158.4797,1151583.1291,1355928.8709
11440700,2021,5,6.0,1133.0,1534.0,2839.0,2929.0,3195.0,2829.0,2179.0,1457.0,585.0,60.0,13220002.9114,834816.9266,1106258.8436,2002056.2667,2400746.7006,2405254.4963,1851214.5922,1208917.959,1410737.1268
11440700,2021,6,6.0,1130.0,1548.0,2825.0,2926.0,3207.0,2811.0,2197.0,1456.0,579.0,61.0,12575922.2467,789222.0246,1040988.2873,1908318.2624,2255096.4303,2278485.2272,1777597.069,1150384.23,1375830.695
11440700,2021,7,6.0,1125.0,1547.0,2825.0,2905.0,3197.0,2814.0,2213.0,1461.0,581.0,63.0,13413932.8815,858789.0976,1177516.688,2039179.9819,2396654.5315,2422647.2518,1875360.5011,1226980.9058,1416803.9215
11440700,2021,8,6.0,1112.0,1540.0,2823.0,2886.0,3185.0,2812.0,2201.0,1452.0,592.0,64.0,13753338.6557,878418.3666,1177378.004,2113302.0316,2451578.0283,2477975.7661,1934613.8637,1267292.9472,1452779.6321
11440700,2021,9,6.0,1109.0,1521.0,2818.0,2887.0,3184.0,2808.0,2215.0,1449.0,582.0,65.0,13169955.2903,850368.8615,1084646.7432,2008881.0096,2338569.9911,2396504.4925,1872778.2117,1221570.614,1396635.3596
11440700,2021,10,6.0,1096.0,1508.0,2806.0,2901.0,3181.0,2815.0,2206.0,1435.0,592.0,66.0,13516091.3658,868054.5523,1115488.3565,2061168.9162,2436464.0672,2437563.5895,1910959.2534,1247292.1728,1439100.4752
11440700,2021,11,5.0,1085.0,1510.0,2789.0,2887.0,3194.0,2813.0,2206.0,1436.0,591.0,70.0,12826877.1319,841627.0558,1065443.7224,1903607.4438,2283537.9584,2330716.5692,1841663.7809,1181817.0205,1378463.5711
11440700,2021,12,6.0,1077.0,1510.0,2777.0,2862.0,3189.0,2837.0,2213.0,1427.0,599.0,70.0,13256955.5696,854184.8291,1090306.6545,1983657.7317,2349641.9425,2422921.2134,1901386.9913,1222632.8313,1432223.3472
11440710,2021,1,20.0,617.0,810.0,3237.0,3093.0,2340.0,2019.0,1740.0,1106.0,509.0,88.0,14449179.4215,556631.0736,847887.805,3389730.4345,3168237.2689,2365239.5191,1533578.9915,1189768.0051,1398106.3514
11440710,2021,2,20.0,607.0,802.0,3231.0,3091.0,2335.0,2015.0,1741.0,1114.0,508.0,91.0,13309577.573,482485.2311,822584.7101,3277426.5387,2873848.4832,2175613.0665,1378072.1649,1062536.1649,1237011.2084
11440710,2021,4,5.0,596.0,787.0,3248.0,3070.0,2323.0,1985.0,1708.0,1063.0,492.0,79.0,14637691.4874,561385.8262,947295.2643,3613841.8354,3233908.362,2363840.9646,1526263.439,1116590.9842,1274564.8173
11440710,2021,5,5.0,589.0,783.0,3236.0,3054.0,2290.0,1975.0,1719.0,1050.0,499.0,79.0,15405779.9127,573823.8796,1029536.8141,3883226.3017,3354147.472,2480819.6877,1602998.742,1170029.5346,1311197.4964
11440710,2021,6,5.0,587.0,775.0,3230.0,3033.0,2261.0,1976.0,1712.0,1034.0,505.0,80.0,14806814.3548,561578.941,954048.9309,3734694.8165,3229896.2122,2391759.3424,1541392.4447,1127898.9248,1265544.7127
11440710,2021,7,5.0,585.0,769.0,3240.0,3035.0,2247.0,1970.0,1725.0,1016.0,515.0,80.0,14440650.6475,549039.3655,845106.5498,3477241.682,3158068.7755,2430714.1879,1553916.7853,1136514.9218,1290048.372
11440710,2021,8,5.0,581.0,770.0,3236.0,3029.0,2246.0,1972.0,1712.0,1008.0,510.0,82.0,14263084.6573,561908.0239,884863.3763,3440440.8863,3091839.9307,2369041.1091,1548266.54,1117507.2271,1249217.5255
11440710,2021,9,5.0,586.0,768.0,3224.0,3036.0,2228.0,1971.0,1713.0,999.0,517.0,81.0,13450837.1326,524490.7432,861892.1987,3220325.8815,2933486.7735,2236124.0144,1459247.7627,1033318.1939,1181951.557
11440710,2021,10,5.0,580.0,767.0,3173.0,3026.0,2222.0,1969.0,1719.0,996.0,515.0,86.0,14239954.9698,546244.6661,914802.8643,3540670.1693,3117748.2997,2326220.6309,1522616.0793,1070416.5682,1201235.6751
11440710,2021,11,3.0,566.0,751.0,3164.0,3030.0,2214.0,1959.0,1705.0,997.0,510.0,87.0,13676144.4094,511568.0191,883178.2207,3445884.3264,3000890.0839,2232789.2932,1449018.3818,1016192.6178,1136623.4193
11440710,2021,12,3.0,555.0,748.0,3138.0,3033.0,2194.0,1952.0,1705.0,989.0,513.0,84.0,14420500.0612,507572.9977,931649.8675,3700114.0584,3128690.0356,2326975.3346,1536772.1878,1077199.524,1211526.0426
11440720,2021,1,14.0,963.0,1468.0,3124.0,3384.0,3314.0,2892.0,2201.0,1356.0,556.0,62.0,16705911.6205,940963.8518,1340368.5141,2744273.3999,3309592.5457,3133834.8933,2174503.6652,1459771.6598,1602603.0687
11440720,2021,2,15.0,945.0,1468.0,3128.0,3370.0,3330.0,2893.0,2204.0,1364.0,554.0,62.0,14881174.2841,857619.5616,1201158.122,2414546.1645,2909633.071,2802378.1861,1962857.3572,1323042.4826,1409939.3341
11440720,2021,4,3.0,922.0,1436.0,3155.0,3322.0,3317.0,2845.0,2201.0,1334.0,536.0,55.0,15695296.4023,936869.405,1372019.0569,2582201.1811,3054715.3533,2946497.4227,2025371.1415,1371180.2208,1406442.5863
11440720,2021,5,3.0,919.0,1432.0,3148.0,3319.0,3294.0,2842.0,2224.0,1323.0,538.0,55.0,16103887.567,915019.6712,1369038.767,2668286.6151,3156876.7935,3059104.6191,2086180.6554,1400491.1517,1448889.3189
11440720,2021,6,3.0,897.0,1430.0,3148.0,3269.0,3299.0,2844.0,2236.0,1302.0,550.0,55.0,15596964.7591,882088.4529,1338856.1665,2568220.9041,3042503.1984,2972060.0671,2026504.8022,1367324.8076,1399406.3518
11440720,2021,7,3.0,891.0,1427.0,3140.0,3259.0,3298.0,2835.0,2235.0,1302.0,557.0,55.0,15928435.6401,854285.0151,1299313.1785,2640081.9563,3132188.8777,3082581.0798,2084441.215,1389512.7215,1446031.5455
11440720,2021,8,3.0,874.0,1420.0,3142.0,3263.0,3269.0,2842.0,2256.0,1300.0,558.0,56.0,15881246.3699,850447.7041,1296453.0994,2659896.9311,3120278.1268,3055444.0975,2102138.3504,1375776.003,1420812.0827
11440720,2021,9,3.0,870.0,1416.0,3124.0,3258.0,3248.0,2862.0,2246.0,1294.0,563.0,55.0,15167793.6659,843819.9451,1267309.0177,2508566.8357,2933698.3274,2954888.3314,1999403.8203,1312937.0584,1347170.3346
11440720,2021,10,4.0,856.0,1425.0,3125.0,3237.0,3250.0,2860.0,2257.0,1305.0,569.0,55.0,15928780.7303,890151.741,1332486.615,2646516.1195,3100819.1307,3085867.9495,2078052.2461,1350963.6463,1443923.3129
11440720,2021,11,3.0,858.0,1421.0,3120.0,3260.0,3221.0,2861.0,2261.0,1306.0,573.0,55.0,15284965.7137,857314.1599,1274289.3755,2511364.5104,2972332.8159,2987910.9822,1982084.9892,1313983.8129,1385685.0771
11440720,2021,12,3.0,845.0,1419.0,3110.0,3263.0,3229.0,2865.0,2275.0,1291.0,574.0,56.0,16028314.3666,860700.1201,1321015.2955,2637480.149,3155147.2023,3147224.0692,2066417.7449,1381855.5568,1458474.2465
11440730,2021,1,17.0,2498.0,3487.0,6748.0,6713.0,6564.0,5783.0,4272.0,2894.0,1191.0,186.0,26691938.9825,1663128.5578,2427717.1339,3998117.3684,4739300.9644,4734926.6611,3622375.5206,2598227.9148,2908144.9129
11440730,2021,2,17.0,2462.0,3459.0,6688.0,6652.0,6551.0,5795.0,4279.0,2887.0,1198.0,191.0,23831491.3985,1500084.5606,2174589.8406,3461694.3119,4182186.5672,4217321.7387,3311769.3255,2330657.9715,2653187.0667
11440730,2021,4,6.0,2406.0,3436.0,6629.0,6615.0,6435.0,5823.0,4294.0,2864.0,1195.0,189.0,25417432.416,1610484.8985,2262351.4277,3740975.6425,4466309.8271,4566333.8026,3522863.9951,2447258.0903,2800854.7078
11440730,2021,5,6.0,2389.0,3403.0,6608.0,6592.0,6419.0,5814.0,4313.0,2867.0,1193.0,191.0,26035144.4003,1664128.5923,2317826.5714,3851163.0922,4572444.4535,4632405.475,3639716.2024,2500437.8555,2857022.1749
11440730,2021,6,8.0,2386.0,3390.0,6605.0,6576.0,6419.0,5823.0,4339.0,2870.0,1204.0,186.0,24850440.8056,1607077.7337,2191575.8101,3667656.8078,4364892.4959,4416848.021,3496168.5222,2380391.1344,2725830.2676
11440730,2021,7,8.0,2369.0,3382.0,6585.0,6566.0,6371.0,5839.0,4348.0,2865.0,1218.0,187.0,26130920.1421,1695431.2005,2377835.0647,3882438.2238,4580190.4806,4600965.4734,3663295.0253,2502134.7053,2828629.952
11440730,2021,8,8.0,2337.0,3384.0,6562.0,6551.0,6319.0,5834.0,4360.0,2859.0,1224.0,183.0,26532571.9243,1697037.1122,2379870.231,3983034.9023,4624805.8486,4681387.9501,3740241.8243,2534704.3414,2891489.7105
11440730,2021,9,8.0,2309.0,3374.0,6549.0,6546.0,6288.0,5856.0,4377.0,2843.0,1231.0,187.0,25334786.8135,1606348.8844,2200634.997,3758683.6039,4361367.4214,4468280.9901,3638436.5876,2473661.6982,2827372.5573
11440730,2021,10,8.0,2300.0,3359.0,6541.0,6525.0,6253.0,5882.0,4396.0,2846.0,1236.0,188.0,26276147.5254,1664866.4859,2299520.6315,3949540.7991,4558732.2252,4613646.2741,3738175.3804,2528338.0921,2923327.6117
11440730,2021,11,8.0,2287.0,3318.0,6610.0,6554.0,6235.0,5885.0,4386.0,2832.0,1246.0,189.0,25255423.7329,1600480.0399,2222966.2188,3737279.8977,4374260.2787,4436078.8375,3594920.2324,2457487.336,2831950.7928
11440730,2021,12,8.0,2268.0,3303.0,6657.0,6599.0,6202.0,5891.0,4403.0,2838.0,1246.0,193.0,26135926.7668,1673551.7293,2306915.1775,3864581.9177,4549768.3866,4602885.8896,3711926.3017,2517703.6641,2908593.6313
11440740,2021,1,17.0,2533.0,4160.0,4288.0,3989.0,6149.0,4518.0,3001.0,1733.0,779.0,110.0,33860599.4406,2425747.7618,3266856.4928,5179900.2967,6594399.0243,7142290.6795,4328549.2019,2618113.4996,2304742.5004
11440740,2021,2,17.0,2477.0,4151.0,4302.0,3935.0,6112.0,4561.0,3003.0,1734.0,784.0,112.0,30775091.8787,2152548.3416,2913413.5988,4729411.8257,6053231.7377,6501307.7943,3963828.4446,2386529.1481,2074820.9497
11440740,2021,4,10.0,2398.0,4122.0,4300.0,3858.0,6018.0,4508.0,2997.0,1698.0,784.0,107.0,34553825.9187,2327082.5656,3091890.5422,5490999.281,6976341.7965,7368864.1443,4455105.0133,2584347.7615,2259194.8232
11440740,2021,5,11.0,2385.0,4115.0,4292.0,3850.0,5986.0,4530.0,3028.0,1700.0,788.0,110.0,34541469.2124,2408874.5703,3195284.5165,5336542.6671,6826335.7497,7301254.2172,4525806.0979,2641664.8054,2305706.5713
11440740,2021,6,11.0,2369.0,4108.0,4320.0,3809.0,5969.0,4524.0,3045.0,1698.0,785.0,112.0,34965044.8062,2301735.9214,3075360.8918,5554447.49,7074404.8144,7448629.114,4571562.7106,2647347.4992,2291556.4043
11440740,2021,7,10.0,2344.0,4097.0,4326.0,3771.0,5957.0,4524.0,3063.0,1694.0,790.0,111.0,34410407.5113,2296379.5833,3184217.1046,5376250.0861,6755445.9713,7328625.7884,4539493.5148,2649585.8433,2280409.5407
11440740,2021,8,10.0,2320.0,4074.0,4320.0,3766.0,5906.0,4546.0,3069.0,1698.0,801.0,113.0,33671439.9295,2225744.6864,3146091.9026,5231808.0671,6578216.0224,7147410.7467,4440692.951,2635701.6687,2265773.922
11440740,2021,9,10.0,2305.0,4085.0,4315.0,3786.0,5915.0,4601.0,3108.0,1704.0,810.0,114.0,33082116.5779,2268966.0435,3090458.2597,4993762.5782,6429563.8029,7003050.0655,4406554.986,2634753.4901,2255007.3839
11440740,2021,10,10.0,2287.0,4105.0,4292.0,3762.0,5904.0,4640.0,3140.0,1719.0,812.0,118.0,34723653.1026,2388134.0587,3245778.8662,5270793.968,6872767.3975,7274424.5391,4617211.8642,2736259.7416,2318282.649
11440740,2021,11,10.0,2271.0,4118.0,4296.0,3729.0,5901.0,4654.0,3180.0,1724.0,805.0,117.0,34694746.9048,2290782.5253,3173331.5063,5463855.0691,6969215.317,7373313.3712,4548940.8084,2662706.0594,2212602.2498
11440740,2021,12,8.0,2263.0,4101.0,4302.0,3698.0,5897.0,4658.0,3198.0,1714.0,821.0,120.0,34285239.4475,2333584.7279,3292391.1413,5308705.2583,6656580.9275,7272148.3699,4563817.8866,2635386.6185,2222624.555
11470510,2021,1,5.0,2963.0,5105.0,3396.0,3299.0,6911.0,5002.0,2877.0,1324.0,493.0,90.0,32085820.9988,2598023.7052,5268131.4445,3635792.4036,4249348.3201,6728369.6852,4635678.7918,2804711.7768,2165764.91
11470510,2021,2,6.0,2986.0,5074.0,3356.0,3277.0,6917.0,4986.0,2883.0,1323.0,492.0,91.0,30024067.3743,2436867.1013,5048818.3815,3480746.9513,3978603.9249,6145845.0308,4311509.2399,2571130.2832,2050546.5222
11470510,2021,4,5.0,2923.0,5047.0,3326.0,3237.0,6849.0,4967.0,2927.0,1319.0,489.0,87.0,32663969.7403,2644319.3284,5375936.2254,3844599.0899,4357953.1708,6648867.1527,4703133.2907,2787159.847,2302001.6564
11470510,2021,5,4.0,2900.0,5033.0,3296.0,3216.0,6815.0,4951.0,2963.0,1320.0,487.0,84.0,33448739.8142,2701672.1192,5597852.1342,3905057.5171,4390033.1228,6745668.1333,4835870.4337,2871559.3663,2401026.9648
11470510,2021,6,4.0,2874.0,5033.0,3272.0,3193.0,6787.0,4956.0,2988.0,1316.0,487.0,86.0,32557364.1902,2607333.6691,5416717.0917,3813988.6646,4343467.0098,6596802.486,4704043.2528,2778295.9204,2296716.0845
11470510,2021,7,4.0,2840.0,5046.0,3277.0,3163.0,6765.0,4980.0,3003.0,1326.0,492.0,86.0,33946942.2637,2708536.3326,5951215.2151,3997258.072,4386023.835,6802328.9893,4868500.1919,2868986.3691,2364093.2639
11470510,2021,8,4.0,2825.0,5041.0,3274.0,3118.0,6740.0,4989.0,3008.0,1326.0,505.0,88.0,34195487.0113,2758113.3553,5999475.2385,3999116.9192,4417609.3503,6847983.2319,4917965.5688,2902893.6454,2352329.7587
11470510,2021,9,4.0,2795.0,5055.0,3240.0,3099.0,6706.0,5020.0,3010.0,1337.0,504.0,91.0,32516172.4313,2628772.7497,5538317.6932,3758046.0517,4229950.3166,6568957.4359,4698753.3042,2785512.2525,2307862.6167
11470510,2021,10,3.0,2770.0,5066.0,3232.0,3066.0,6695.0,5046.0,3014.0,1349.0,505.0,94.0,33841067.9039,2781473.5685,5775137.0718,3889806.4462,4413154.1836,6840091.645,4853881.5731,2885003.7803,2402519.6329
11470510,2021,11,3.0,2765.0,5057.0,3210.0,3038.0,6685.0,5054.0,3012.0,1351.0,516.0,91.0,32871573.7628,2709006.6745,5421604.0985,3843316.0655,4406482.294,6649305.0685,4709614.9432,2805134.0741,2327110.5431
11470510,2021,12,2.0,2762.0,5064.0,3199.0,3020.0,6665.0,5050.0,3020.0,1363.0,516.0,89.0,33786466.6685,2806618.0315,5417831.9961,3930258.0039,4531178.201,6871809.0503,4873449.7443,2937277.7657,2418043.8736
11470520,2021,1,14.0,1712.0,2555.0,4983.0,5275.0,4629.0,4946.0,3838.0,1740.0,661.0,106.0,18570105.399,1352994.1946,1902484.0478,2757455.4638,3270723.2946,2828479.9347,2771088.5606,2017446.5679,1669433.382
11470520,2021,2,15.0,1702.0,2520.0,4970.0,5290.0,4646.0,4926.0,3874.0,1738.0,669.0,100.0,16396828.2974,1162061.2874,1649236.7546,2412009.4571,2899755.1576,2511445.0895,2451037.0183,1807753.6551,1503529.8716
11470520,2021,4,3.0,1667.0,2479.0,4973.0,5236.0,4598.0,4854.0,3898.0,1703.0,658.0,89.0,16525595.2941,1206804.0749,1608644.0932,2433251.6358,2986582.1187,2540757.8842,2428631.3303,1791231.9776,1529692.1078
11470520,2021,5,3.0,1663.0,2470.0,4960.0,5232.0,4594.0,4833.0,3919.0,1707.0,658.0,89.0,16937738.8499,1211732.1143,1631036.1423,2497252.7604,3065220.3275,2617567.9839,2514740.7717,1847636.5213,1552552.232
11470520,2021,6,3.0,1659.0,2456.0,4922.0,5228.0,4593.0,4827.0,3916.0,1705.0,664.0,90.0,16616664.2829,1199316.5417,1622021.6422,2436124.4395,2978349.9896,2554926.7522,2452196.6899,1815420.7833,1558307.4319
11470520,2021,7,3.0,1650.0,2441.0,4886.0,5236.0,4581.0,4806.0,3938.0,1715.0,666.0,91.0,17317405.2481,1200060.4265,1705208.4396,2560661.2853,3161696.0326,2634830.8296,2563117.474,1886627.1155,1605203.5812
11470520,2021,8,3.0,1639.0,2444.0,4892.0,5191.0,4579.0,4816.0,3949.0,1702.0,673.0,87.0,17042522.7288,1141203.3465,1627026.1317,2517825.337,3135414.1457,2603399.185,2530145.3611,1877201.6748,1610307.5202
11470520,2021,9,3.0,1615.0,2433.0,4873.0,5218.0,4564.0,4816.0,3973.0,1705.0,677.0,93.0,16255241.4171,1117649.3751,1514900.9052,2382550.3394,2957729.3426,2478547.3744,2435080.6335,1795299.8595,1573483.5702
11470520,2021,10,2.0,1592.0,2437.0,4835.0,5234.0,4558.0,4809.0,3974.0,1725.0,682.0,96.0,16906305.822,1186870.9551,1607279.677,2476487.9125,3107881.4393,2591695.0348,2475342.3875,1829339.6869,1631408.7336
11470520,2021,11,2.0,1591.0,2433.0,4807.0,5256.0,4545.0,4816.0,3983.0,1722.0,675.0,97.0,16209122.7278,1158026.2447,1588206.8675,2321436.0713,2949868.9766,2469261.5324,2362135.9428,1779095.5738,1581091.5607
11470520,2021,12,1.0,1589.0,2419.0,4789.0,5271.0,4535.0,4812.0,3987.0,1735.0,668.0,97.0,17253059.0278,1188092.2357,1665333.6433,2481973.1123,3140530.2687,2644003.3801,2509156.0042,1915008.3136,1708962.0771
11470530,2021,1,16.0,1342.0,1547.0,3557.0,4046.0,3204.0,3635.0,3043.0,1373.0,586.0,84.0,15734097.3603,1089520.2402,1318695.1763,2163111.9986,2871715.022,2400629.8246,2358742.6356,1852611.4561,1679071.0276
11470530,2021,2,15.0,1318.0,1548.0,3548.0,3999.0,3192.0,3629.0,3062.0,1371.0,595.0,85.0,14041292.0365,959223.3724,1151427.9181,1931599.83,2531238.498,2153671.1562,2093287.1866,1686030.3561,1534813.734
11470530,2021,4,4.0,1300.0,1527.0,3508.0,3983.0,3172.0,3598.0,3063.0,1360.0,593.0,79.0,14967834.5027,1128132.6033,1257674.5084,2042353.2535,2683215.727,2318041.1891,2198005.3997,1733065.178,1607346.6146
11470530,2021,5,5.0,1284.0,1527.0,3482.0,3961.0,3169.0,3590.0,3069.0,1366.0,595.0,79.0,15373865.5993,1147992.198,1286829.8421,2088611.8657,2766530.6624,2379369.3594,2275746.5978,1807101.3215,1621683.7608
11470530,2021,6,5.0,1269.0,1526.0,3468.0,3948.0,3151.0,3576.0,3087.0,1377.0,600.0,81.0,14461131.5393,1104440.4373,1221103.8569,1972231.171,2576552.0839,2211073.4894,2133087.9922,1690209.6683,1552432.8685
11470530,2021,7,5.0,1275.0,1516.0,3451.0,3937.0,3164.0,3553.0,3093.0,1379.0,601.0,81.0,14041979.076,1068408.7725,1201788.4165,1898904.0844,2511663.427,2148700.4937,2075038.7884,1647438.0611,1490037.0419
11470530,2021,8,5.0,1257.0,1497.0,3429.0,3940.0,3149.0,3565.0,3099.0,1369.0,598.0,82.0,13227472.3866,1014747.1724,1145100.2074,1764394.6285,2330768.2308,2015087.3661,1991011.1457,1546944.3659,1419419.2367
11470530,2021,9,6.0,1255.0,1488.0,3405.0,3938.0,3125.0,3583.0,3093.0,1379.0,595.0,84.0,12796715.7894,1012981.0936,1123953.0853,1670528.9488,2220672.1892,1961354.77,1927444.1554,1489977.9232,1389803.661
11470530,2021,10,6.0,1248.0,1487.0,3361.0,3932.0,3118.0,3582.0,3107.0,1384.0,601.0,85.0,13157171.3439,1023410.0196,1164393.4217,1725633.6698,2316976.5572,2026383.2163,1957735.5727,1509548.0004,1433090.8839
11470530,2021,11,6.0,1240.0,1487.0,3365.0,3898.0,3129.0,3576.0,3106.0,1389.0,595.0,84.0,12305064.864,951295.0472,1095484.033,1572087.8204,2151966.6014,1894634.9894,1846188.6572,1428545.0624,1364862.6405
11470530,2021,12,4.0,1230.0,1475.0,3329.0,3878.0,3136.0,3568.0,3119.0,1388.0,594.0,94.0,12909770.6043,989578.7611,1156896.2439,1655710.6448,2264735.3905,2010906.1063,1919733.366,1509304.9436,1402905.1282
11470540,2021,1,10.0,1408.0,3367.0,4155.0,2794.0,4553.0,4840.0,2721.0,1461.0,538.0,71.0,14283942.8483,1123868.7246,2212056.1925,1784044.4755,1726721.982,2466318.653,2231402.2622,1410989.6783,1328540.9283
11470540,2021,2,10.0,1405.0,3342.0,4152.0,2757.0,4570.0,4819.0,2748.0,1455.0,538.0,72.0,12647380.5809,1037056.6823,1967324.3354,1570589.4554,1502591.1971,2185224.1574,1962943.5986,1252463.7734,1169187.4066
11470540,2021,4,10.0,1377.0,3286.0,4130.0,2752.0,4477.0,4824.0,2738.0,1477.0,544.0,74.0,13040946.3134,1125731.9241,2143188.9008,1598067.4612,1548606.366,2205839.476,1977627.2811,1246902.9957,1194981.9274
11470540,2021,5,10.0,1362.0,3278.0,4118.0,2752.0,4446.0,4852.0,2753.0,1478.0,552.0,76.0,13659811.4339,1155741.578,2204396.4987,1687362.1944,1649203.8932,2273801.1436,2120521.456,1310161.6976,1258622.939
11470540,2021,6,10.0,1341.0,3255.0,4124.0,2726.0,4427.0,4842.0,2769.0,1483.0,549.0,77.0,13215527.7614,1163447.8652,2181372.9063,1588325.9124,1574986.1996,2183990.8044,2036294.1755,1252389.171,1234720.7328
11470540,2021,7,9.0,1335.0,3257.0,4097.0,2722.0,4417.0,4855.0,2780.0,1488.0,552.0,79.0,13718425.3906,1154150.8148,2211782.7038,1718812.9628,1629962.7987,2290971.6404,2138941.1006,1311715.987,1262087.3256
11470540,2021,8,10.0,1323.0,3247.0,4091.0,2720.0,4388.0,4859.0,2789.0,1489.0,560.0,79.0,13939658.0018,1192356.1996,2269859.9339,1725679.49,1672676.8681,2322277.8646,2184287.3333,1306727.6529,1265792.7501
11470540,2021,9,12.0,1289.0,3239.0,4082.0,2702.0,4380.0,4866.0,2798.0,1484.0,563.0,74.0,13585745.8172,1183932.2382,2271926.8691,1656013.9271,1615589.253,2260822.5179,2119962.4297,1265052.0216,1212446.5183
11470540,2021,10,12.0,1276.0,3234.0,4047.0,2717.0,4359.0,4873.0,2790.0,1474.0,557.0,78.0,14009613.4266,1220108.0396,2359076.0248,1725571.3506,1681304.7984,2327071.6213,2177652.3201,1300637.8627,1218191.381
11470540,2021,11,11.0,1267.0,3220.0,4048.0,2713.0,4347.0,4867.0,2805.0,1479.0,566.0,79.0,13523993.7386,1196857.0208,2279784.0204,1609027.9166,1604415.1368,2259064.4453,2101543.1487,1268601.5298,1204700.4857
11470540,2021,12,3.0,1269.0,3202.0,4060.0,2704.0,4340.0,4885.0,2793.0,1464.0,575.0,77.0,14149400.93,1238106.4662,2319317.2577,1711866.8113,1686408.3031,2373413.1685,2214288.0604,1336020.6376,1269980.1993
11470550,2021,1,7.0,3365.0,7645.0,4499.0,3980.0,9201.0,6683.0,4192.0,1721.0,728.0,161.0,31851053.3874,3022221.3086,7036401.9894,2873611.882,3042172.2133,6275299.1844,4261742.5616,2772213.3096,2567390.8508
11470550,2021,2,7.0,3380.0,7549.0,4441.0,3953.0,9138.0,6665.0,4216.0,1737.0,727.0,160.0,28037308.0833,2718921.0289,6253121.2738,2512707.2024,2659531.9688,5452931.7931,3736779.6,2462919.892,2240395.3083
11470550,2021,4,4.0,3334.0,7433.0,4395.0,3881.0,9006.0,6702.0,4299.0,1761.0,738.0,158.0,30142535.9903,3049666.9196,6634321.7952,2667576.3087,2968688.4105,5848690.1878,3985819.5874,2593240.0859,2394532.6481
11470550,2021,5,4.0,3294.0,7415.0,4385.0,3833.0,8938.0,6721.0,4347.0,1764.0,742.0,159.0,30661030.8568,3083128.3512,6708772.1071,2704535.6731,2982123.8415,5938583.7794,4107279.924,2658945.7938,2477661.3546
11470550,2021,6,4.0,3256.0,7409.0,4367.0,3799.0,8910.0,6734.0,4378.0,1763.0,743.0,157.0,29760877.8967,3062853.1392,6610366.0742,2582504.8851,2903580.6025,5728368.4908,3934884.2684,2546721.389,2391599.0236
11470550,2021,7,4.0,3232.0,7391.0,4342.0,3785.0,8873.0,6741.0,4385.0,1775.0,741.0,158.0,30167511.2544,2969565.4754,6817657.6683,2696875.4133,2873190.114,5818807.8871,4030460.5273,2582377.3211,2378576.7792
11470550,2021,8,4.0,3222.0,7350.0,4305.0,3753.0,8858.0,6730.0,4420.0,1783.0,740.0,163.0,29525511.0958,2902588.7595,6732100.1038,2596450.6657,2786172.6538,5708061.4103,3968160.6026,2541086.4951,2290890.4831
