년도,월,행정동코드,총생활인구수,연령대0,연령대10,연령대20,연령대30,연령대40,연령대50,연령대60,연령대70이상
2021,08,11290640,10735974.3139,548850.3213,902168.5174,2640438.4653,1345557.2685,1327094.4584,1434662.3896,1151457.6947,1385745.2252
2021,08,11290650,13597327.7772,989556.6399,1240309.8856,1722794.2484,1782953.1939,2146280.0261,1898803.3243,1770432.165,2046198.3054
2021,08,11290660,26257994.0455,3763222.9149,3857826.3017,2374814.2919,3072320.7242,4957067.5527,3341770.4505,2231349.5573,2659622.263
2021,08,11290685,11708389.3748,861769.1446,1131779.256,1392760.7463,1604372.2247,1997176.9058,1820817.9911,1373560.4031,1526152.7054
2021,08,11290705,28465628.7575,2067877.9932,2872494.1704,4562219.4395,3906042.3335,4291457.294,4224159.9012,2980952.1691,3560425.5203
2021,08,11290715,16582723.3081,1734144.4873,1920444.2385,1885373.043,2247620.5443,2633070.6632,2356681.2911,1793955.007,2011434.0356
2021,08,11290725,17721628.5271,1295224.0318,1538355.5124,2921750.3405,2650233.4897,2620923.5496,2618638.3364,2015806.6247999999,2060696.6865
2021,08,11290760,16316302.9696,1186052.9637,1712641.4764,2032838.5097999999,2263951.5835,2515068.4987,2585201.6779,2017364.7792,2003183.4791
2021,08,11290770,8457755.5736,475079.1175,672171.7944,1170212.2847,1091976.2534,1267731.84,1348125.745,1143717.8487,1288740.6596
2021,08,11290780,4462737.3855,282649.1754,385208.6394,620740.667,698177.597,732440.3277,691286.4612,560689.0594,491545.4618
2021,08,11290810,20367600.7382,1398896.0425,1595547.2266,2866803.3743,2716571.7065,3137335.1055,3136513.4146,2598261.182,2917672.6914
2021,08,11305534,17819597.7389,1217502.9164,1689834.1491999999,2077237.0248999998,2250286.7448,2653865.9568,2766646.9183,2250635.5322,2913588.4869
2021,08,11305535,15790068.2543,611520.85,1056719.3961,2610232.8614,2025092.64,2172799.7845,2661999.7466,2173674.1505,2478028.8499
2021,08,11305545,26197700.32,1509459.2181,2129459.1212999998,3598064.4859,3481929.3867,3942443.4008,4261260.6217,3317709.6261,3957374.4469
2021,08,11305555,19782697.5432,1237238.6944,1734571.9837,2152145.6976,2422204.6385,3090663.1958,3307029.6944,2591861.7057,3246981.9381
2021,08,11305575,17184448.4738,1891559.965,2264647.5154999997,1483880.495,2029713.9199,3266193.8297,2398544.484,1684048.269,2165860.0118
2021,08,11305590,14075547.4747,562788.971,899173.7147,2378323.6417,2049706.8299,2188711.0729,2272977.4466999997,1709789.8868,2014075.9201
2021,08,11305600,10699737.1727,675515.6015,859670.9774,1338414.22,1261002.4966,1534186.2366,1670168.4871,1458034.5546,1902744.6435
2021,08,11305606,12081575.9289,905479.6837,1088284.6256,1232691.1972,1347118.5964,1857131.4737,1887390.5403,1616260.5034999999,2147219.2848
2021,08,11305610,13767456.0154,772543.7909,1049239.1727,1953181.5526,1726431.2909,1874187.6169,2244755.844,1860056.8105,2287059.9771
2021,08,11305620,14609296.1797,969562.0992,1141425.9491,1731861.7997,1793985.0797,2149718.8017,2373588.429,1974762.4604,2474391.5582
2021,08,11305630,20157229.4518,847904.6247,1155911.0321,3768403.8858,2955855.0529,3042233.999,3243216.9702,2440572.8773,2703131.0247
2021,08,11305645,13903309.2684,833407.6867,1005622.2378,1822624.2643,1778183.8048,2008200.0724,2219505.7898999997,1887673.5901,2348091.8572
2021,08,11305660,22302252.7318,1551391.5389999999,1666310.0648,2857178.6913,2848395.378,3177202.7674,3579691.8245,2922277.2704,3699805.2599
2021,08,11320511,17210171.3236,1016719.5928,1507053.2864,2175869.3207,2456141.1101,2734621.2057,2696321.2116,2192859.0201,2430586.5451
2021,08,11320512,20847427.6534,1486373.7276,1660322.2115,2746428.1212,3039305.2941,3120169.8761,3304325.3721,2641563.4995999997,2848939.5859
2021,08,11320513,8241827.4507,641667.6982,705578.5297,960229.4185,911115.5237,1276907.7978,1397485.4236,1046147.8952,1302695.1575
2021,08,11320514,21579037.8102,1450049.277,2260394.3199,2520714.5839,2799565.5416,3358205.2859,3699307.6065,2684929.6904,2805871.5061
2021,08,11320515,15565900.2882,1256021.3755,1470807.7004,2000953.509,2138483.0777,2292228.5054,2422290.102,2087822.584,1897293.4832
2021,08,11320521,13386567.7634,746830.8476,858471.0235,1450561.2268,1478510.9136,1782298.8185999999,2235335.8087999998,2186973.0502,2647586.0891
2021,08,11320522,15225895.8083,1211516.7281,1115997.057,1694210.9905,1932890.1672999999,2193839.1261,2341100.8967999998,2259771.7876999998,2476569.0117
2021,08,11320660,12776280.0642,810683.1606,1223583.2736,1644374.6051,1522518.1681,1914862.1012,1919204.0869,1807875.9398,1933178.7238
2021,08,11320670,13136465.7405,867040.9414,1183246.3518,1626803.2077,1837284.5426,1892246.6387,2057585.0857,1789401.9024,1882857.064
2021,08,11320680,11453984.2752,690635.713,861181.9643,1712274.3188,1671833.3439,1658292.5696,1752627.5619,1452655.9273,1654482.8588
2021,08,11320681,10529265.2987,754735.4698,1354990.6604,1143806.6493,1278634.44,1485254.2699,1718326.7519,1473136.7662,1320380.3154
2021,08,11320690,17627832.7119,1136485.0609,1444472.1904,2150208.5656,2256333.0574,2615566.1285,3058765.4781,2457250.0171,2508752.2191
2021,08,11320700,9355353.4555,587336.2122,763298.0603,1048311.6672,1072753.9425,1280118.5057,1550998.8164,1329609.5975,1722926.6284
2021,08,11320710,16295219.9285,1302719.9216,1687979.4085,1744775.8486,1808795.9026,2248641.0539,2575759.5779999997,2402204.998,2524343.2244
2021,08,11350560,17172179.8647,1153762.9150999999,1492110.7315,3052319.4495,2298289.1954,2628064.1022,2299441.5289,2057961.0441,2190230.9244
2021,08,11350570,15363818.9283,1269099.3133,1488906.4763,1653913.6949,1822627.6062,2246554.7011,2347536.8203,2001010.3654,2534169.9372
2021,08,11350580,19880064.7091,1978403.4137,1609613.6197,2155774.5102999997,2789561.8218,3062516.9458,3003194.3112,2517991.0738,2763009.0632
2021,08,11350595,31618252.8978,2267663.8434,2537156.6184,5228687.377,4462260.1945,4656540.1503,4660619.403,3946173.6226,3859151.6908
2021,08,11350600,30073402.4334,2280098.9262,3672900.0836,5603148.9704,3866520.3452,4541108.6192,4103708.478,3024642.5124,2981274.4841
2021,08,11350611,20364584.1475,940213.8775,2834358.3415,2855938.2678,2186934.7075,3117334.4613,3468561.9756,2541781.1726,2419461.3353
2021,08,11350612,9447661.7863,725616.4823,1296061.3968,1139058.1989,1112477.5134,1500385.7806,1495016.0922,1098175.1534,1080871.1822
2021,08,11350619,16430338.1115,1370143.6528999999,4210281.8556,1628960.9652,1210885.5212,3106048.2009,2444764.1795,1197732.6208,1261521.1107
2021,08,11350621,20139050.5552,1561646.4493,5016116.2601,1916298.4623,1532531.4412,3930529.7022,2957292.2166,1565054.3268,1659581.6871
2021,08,11350624,12443534.9123,882684.3756,1681355.7582999999,1326341.9835,1175399.8806,1962525.4712,1961338.818,1427739.487,2026149.1646
2021,08,11350625,25497207.4432,2049809.7375,3078369.8986,2837359.4845,3056654.0831,4201790.0405,3887798.0415,2913624.6724,3471801.5259
2021,08,11350630,29129948.9009,2386509.9458,2861472.5217,3308896.3564999998,3660594.5878,4118371.6325,4732939.9894,4006232.4919,4054931.3854
2021,08,11350640,21436515.642,1188501.0173,2364791.9364,3405442.2889,2641403.8368,3052021.1204,3611973.7597,2680306.9126999998,2492074.7928
2021,08,11350665,16151746.6602,914007.6946,1415239.8365,1804575.396,1715287.583,2284048.3893,2737205.8536,2447257.1861,2834124.7274
2021,08,11350670,14272585.4342,877767.6961,1489545.966,1695713.8368,1554726.1842,1990635.1084,2371484.0944,1950757.5589,2341955.0033
2021,08,11350695,35382903.7842,2756673.6593,3827995.0627,4726778.6643,4875047.2349,5411533.1796,5585329.3975,3937254.329,4262292.2187
2021,08,11350700,13206082.9213,1723377.7538,1423415.3126,1357728.4063,2258673.7971,1988062.4825,1730285.7577,1364108.472,1360430.951
2021,08,11350710,14359290.466,1243274.7396,1782009.5925,1640049.4639,1898619.0445,2175440.5326,2165338.9916,1786986.6214,1667571.4513
2021,08,11350720,9561816.5424,692128.8921,1000481.7105,1390333.1646,1366105.2122,1417169.545,1518686.8009,1110130.7931,1066780.4287999999
2021,08,11380510,25678250.1598,1544715.1882,1781229.8189,3330710.4348,4276268.5714,3988661.8939,4078768.2257,3200316.7229999998,3477579.2721
2021,08,11380520,24040246.1416,1729266.475,1813626.2658,2980951.8218,3320800.7438,3446927.0267,3843183.173,3090533.7335,3814956.9705
2021,08,11380530,16972185.8332,845589.6247,1338491.6223,2360100.026,2438225.0739,2484144.2582,2731577.8184,2278914.6101,2495142.7928
2021,08,11380551,17841558.2801,882024.7724,1510087.1476,2880670.3765,2488660.5454,2591215.2709,2879216.9929,2250170.713,2359512.4495
2021,08,11380552,16263042.6126,1116269.1258,1784867.9967,2234235.7876999998,2183692.8997,2713069.7056,2324730.1469,1832200.5005,2073976.4993
2021,08,11380560,19096978.1431,1340650.8007,2216862.006,2303751.3187,2528677.0685,2895707.5737,2925828.4112,2209592.9584,2675908.0444
2021,08,11380570,25793767.8097,1553460.7077,1983426.7338,3751513.8275,4334214.2693,3863961.0232,3955599.0605,3147978.0487,3203614.1116
2021,08,11380580,19825989.7163,1287253.1572,2139352.0811,2390436.4468,3548594.8403,3344863.3989,2766196.6876,2021923.1565,2327369.9461
2021,08,11380590,11856100.6509,1480283.9922,1132791.9813,1062499.2233,2119567.7275,2248111.7281,1439150.7979,1136496.4975,1237198.6743
2021,08,11380600,17637347.8051,930630.7519,1376816.8228,2245655.1716,2858790.8168,2973531.9123,2655652.5302,2148155.2478,2448114.5717
2021,08,11380625,31702538.3288,2649907.1666,2836635.5042,4022975.7375,4726075.9975,5104461.619,4739001.7221,3537202.1846,4086278.3973
2021,08,11380631,18148682.5696,1378887.94,1666970.824,2302977.2662,2736313.5587,2832531.2881,2740100.8462,2118137.6098,2372763.2641
2021,08,11380632,11017605.5083,687982.4441,1079770.1837,1345132.8362,1572664.7728,1669691.3415,1665829.2385,1458562.8567,1537971.7904
2021,08,11380640,9126447.5057,563503.3125,771839.0316,1215434.5878,1322173.235,1372631.0221,1440566.6026,1180290.0172,1260009.6612
2021,08,11380650,8197911.5253,359235.713,575455.4649,1154336.3466,1428187.6974,1342062.4778,1402632.6758,993812.9796,942188.0837
2021,08,11380690,46662456.3314,4697703.4711,6332696.5402,5040537.4183,6030103.5399,8226877.2518,6523305.2256000005,4822092.2223,4989140.7294
2021,08,11410520,11413102.5909,858778.4556,1070787.5404,1427124.3645,1595593.0253,1910525.4642,1844712.9127,1244711.6771,1460869.1492
2021,08,11410555,25966015.4053,1888291.4527,1552228.6295,3877713.4799,5357850.0,5042740.31,3917035.0175,2331149.8276,1999006.7075
2021,08,11410565,27630873.5828,1085894.7157,1903728.1932,4513413.2579,5520877.3313,5303908.1547,4288232.2614,2531852.4893,2482967.1696
2021,08,11410585,35050488.0315,897866.0763,2094822.1503,12820549.4733,6472290.9559,4174080.6225,3858286.9991,2393009.2447,2339582.5413
2021,08,11410615,28311632.8361,1300208.7663,2066308.8064,6359737.9978,4938141.972,4399745.5247,3850282.5037,2548848.6347,2848358.6047
2021,08,11410620,18098297.7038,1231321.4807,1719614.8913,2220874.0820999998,2381750.5316,2759879.7967,2895368.0606,2258682.7646,2630806.1106
2021,08,11410640,11421313.2494,674004.6555999999,1036147.0109,1334424.653,1411442.5101,1607668.7758,1912900.3585,1491487.7046,1953237.641
2021,08,11410655,7064184.1632,544251.3084,685273.5111,817075.7383,946718.9045,1089768.8383,1138101.1288,902937.7586,940056.9966
2021,08,11410660,10787656.412,747118.4253,1030773.3967,1261771.8652000001,1447878.7004,1523918.4897,1777542.6624999999,1407763.2548,1590889.596
2021,08,11410685,18748368.2141,1107412.2796,1862337.0901,2703460.6909,2576113.1006,2860678.5572,2917963.8153,2203580.8471,2516821.811
2021,08,11410690,11169261.2391,1873528.266,1076393.1157,1036791.7148,1637973.2648,2005404.6239,1419332.0078,1022160.1973,1097678.0597
2021,08,11410700,17113184.4603,1148139.9872,1611715.2987,2910748.2338,2751719.2058,2781516.43,2463873.7319,1657410.2917,1788061.2885
2021,08,11410710,10814440.6498,1106052.862,1302420.5542,1082890.304,1437843.3384,1956698.0399,1579818.3495,1096900.1739999999,1251817.0581
2021,08,11410720,24292693.8531,1529319.3752,2237058.2319,3449836.3482,3628402.334,3766340.6428,3569126.2387,2855309.6788,3257300.9864
2021,08,11440555,19212244.4343,2018924.6602,1315693.1372,2487782.5482,3924453.6766,3470448.8302,2693853.529,1822595.1991,1478492.8606
2021,08,11440565,28494956.869,1797829.0507,1929532.7125,4285337.3091,5651687.8927,4904383.48,4437615.6066,2865721.5034,2622849.2927
2021,08,11440585,13038563.6452,959681.1792,956851.6572,1666702.3784,2408227.3611,2190116.7028,2001496.927,1434263.283,1421224.1897
2021,08,11440590,22890669.5731,2238136.1338,1818710.0438,2561693.7231,4182635.3296,4533445.7203,3252606.5768,2133978.3858,2169463.6467
2021,08,11440600,15948359.971,600401.1558,1323923.249,4373019.4584,2709611.3077,2483872.2456,1951127.8906999999,1256957.5041,1249447.1527
2021,08,11440610,8965474.2334,607520.0283,1008272.1136,1376828.6211,1585188.0984,1726158.3687,1180587.3219,748636.8138,732282.8787
2021,08,11440630,13223527.2621,950821.8264,1232683.2967,2018304.8749,2237399.9729999998,2327962.8003,1876338.2989999999,1227762.3422,1352253.8434
2021,08,11440655,18492893.2725,1116285.3038,1476640.0368,4187905.838,3422907.1861,2908019.3222,2244766.1443,1534317.124,1602052.3369
2021,08,11440660,45733607.317999996,1012259.7,3288700.4463,14175930.8012,10005856.6215,7016648.4882,4656541.3954,2685957.5817,2891712.2457
2021,08,11440680,16110801.6587,600005.7294,724359.3364,3614404.3651,3870726.0061,2668402.9552,1975400.1040999999,1387954.554,1269548.6125
2021,08,11440690,15208222.861299999,833497.6455,1087302.0069,2737105.3776,3279045.7287,2500487.5575,1872715.5693,1312877.2892,1585191.6777
2021,08,11440700,13753338.6557,878418.3666,1177378.004,2113302.0316,2451578.0283,2477975.7661,1934613.8636999999,1267292.9472,1452779.6321
2021,08,11440710,14263084.6573,561908.0239,884863.3763,3440440.8863,3091839.9307,2369041.1091,1548266.54,1117507.2271,1249217.5255
2021,08,11440720,15881246.3699,850447.7041,1296453.0994,2659896.9311,3120278.1268,3055444.0975,2102138.3504,1375776.003,1420812.0827
2021,08,11440730,26532571.9243,1697037.1122,2379870.231,3983034.9023,4624805.8486,4681387.9501,3740241.8243,2534704.3414,2891489.7105
2021,08,11440740,33671439.9295,2225744.6864,3146091.9026,5231808.0671,6578216.0224,7147410.7467,4440692.951,2635701.6687,2265773.922
2021,08,11470510,34195487.0113,2758113.3553,5999475.2385,3999116.9192,4417609.3503,6847983.2319,4917965.5688,2902893.6454,2352329.7587
2021,08,11470520,17042522.7288,1141203.3465,1627026.1317,2517825.337,3135414.1457,2603399.185,2530145.3611,1877201.6748,1610307.5202
2021,08,11470530,13227472.3866,1014747.1724,1145100.2074,1764394.6285,2330768.2308,2015087.3661,1991011.1457,1546944.3659,1419419.2367
2021,08,11470540,13939658.0018,1192356.1996,2269859.9339,1725679.49,1672676.8681,2322277.8646,2184287.3333,1306727.6529,1265792.7501
2021,08,11470550,29525511.0958,2902588.7595,6732100.1038,2596450.6657,2786172.6538,5708061.4103,3968160.6026,2541086.4951,2290890.4831
2021,08,11470560,11728197.1294,802929.9738,822930.5878,1299201.8702,1770922.1108,1787262.0981,1835900.3935,1699397.0693,1709653.0178
2021,08,11470570,11583952.3201,1050956.4469,1076804.7239,1392916.5372,1824272.6939,1749558.4669,1606638.7818,1480299.7103,1402504.9716999999
2021,08,11470580,10782280.0066,722047.7671,804941.008,1329474.9012,1521562.4604,1642170.0211,1835172.6123,1535905.2916,1391005.9794
2021,08,11470590,8786799.8517,1016142.0437,873252.5111,914050.4778,1225168.1497,1416486.29,1197599.2843,1110531.6513,1033569.4389
2021,08,11470600,6060403.4185,557881.9119,608837.554,758966.0565,868555.0164,936857.8608,899944.3004,754315.7778,675044.9154
2021,08,11470610,3864727.1358,205825.6187,359561.5546,448151.3727,640888.6584,605680.3374,631637.125,514400.1375,458582.3423
2021,08,11470611,11380128.0544,943285.2942,997782.7779,1201973.2661,1518949.3344,1820424.098,1786949.9283,1552241.648,1558521.6869
2021,08,11470620,14507816.1593,1245953.3956,2350408.4521,1543320.1633,1658470.095,2700711.9689,2262933.1833,1452064.8357,1293954.0932
2021,08,11470630,9542127.2755,728461.2038,1693999.2084,1022606.651,1029822.8341,1698679.2083,1502579.2697,969018.1724,896960.6729
2021,08,11470640,29650309.2008,2782628.9781,3560326.4809,3218473.6678,3950253.3428,4829066.6145,4493807.1589,3446421.3169,3369331.5292
2021,08,11470650,24849827.4605,2139154.9125,2445027.1517,3384162.3298,3727262.7791,4011291.3175,3635881.1771,2709310.6694,2797737.0563
2021,08,11470670,15597396.5121,1472482.0821,2811208.9122,1476923.8543,1759508.0017,2988183.0695,2327751.4439,1474334.7977,1287004.3648
2021,08,11470680,16585320.7338,1424747.8668,2364234.3852999997,1657791.9267,1789321.6187,2859968.4584,2476472.4083,1912076.5495,2100707.5552
2021,08,11500510,23948685.0938,2049669.6011,2326749.8882999998,2924890.2701,4882471.6234,4555706.0253,3105552.7826,2334646.1519,1768998.7814
2021,08,11500520,17540380.3914,1077646.0803,1142613.6196,3034794.8796,4159851.289,2689683.0587,2199823.0704,1619232.9701,1616735.4253
2021,08,11500530,12557818.0841,1049298.3175,1226445.2936,1685329.0725,2193091.7118,1864432.4194,1742750.2216,1474246.9564,1322224.1276
2021,08,11500535,28840423.074,1492444.6581000001,2295568.2785,4248285.2061,5033103.5782,4437274.9495,4022928.7151,3393244.5013,3917573.1312
2021,08,11500540,33979327.4739,2188982.8911,1883832.3443,5561765.0278,6637178.065,5126926.4613,4573312.4147,4018357.9103,3988972.3471
2021,08,11500550,10058072.7478,958228.3189,913271.7262,1245052.6033,1619137.8905,1685105.5139,1335056.6298,1124784.5907,1177435.483
2021,08,11500560,14954854.9806,1178466.9651,1410943.8975,1891428.5166,2283331.0454,2249852.4229,2061484.8986,1977630.952,1901716.3096
2021,08,11500570,13300711.6611,1207748.4178,1092706.9194,1583604.0935,2095966.4437,2149168.3022,1854841.7322,1566621.6235,1750054.1443999999
2021,08,11500590,22633295.1286,1915640.7954,1701315.1018,3444951.8916,4179693.9444,3541380.9566,2772235.1056,2525567.2484,2552510.0836
2021,08,11500591,15086848.9625,830913.6505,971075.2007,2474956.2349,2727179.246,2399054.6711999997,2178079.8775,1876486.9266,1629103.1383
2021,08,11500593,20413868.8951,1333511.2461,1425547.1919,3046234.1330999997,3672850.5778,3299254.2897,2850722.7686,2349889.4374,2435859.271
2021,08,11500603,35907278.9242,1787431.7433,2061468.6369,6714920.8765,8761264.8185,6579114.0962,4697307.2475,3049819.9748,2255951.5088
2021,08,11500604,11189593.1852,425398.9015,508698.4675,1243728.6522,2032417.3713,1490258.9223,1658666.1431,1793647.5872,2036777.1403
2021,08,11500605,8398982.4993,331832.3356,337838.9862,958201.0189,1885925.5869,1335737.5267,1250672.8113,1092745.2092,1206029.0054
2021,08,11500611,25685142.4691,2854617.8578,3675749.9412000002,3109976.6693,3375266.8215,4550023.1434,3525081.5543,2337509.935,2256916.4654
2021,08,11500615,25953222.2386,2404436.2807,3327040.4657,3373268.5963,3781062.0951,4620768.0579,3380895.5055,2646794.5001,2418956.7207
2021,08,11500620,25307565.6331,2825634.1399,1711245.8501,3576035.939,4854988.9873,4408884.5725,3317358.7696,2383063.7782,2230353.5961
2021,08,11500630,23787582.5344,2695418.7493,2287188.727,2545224.3936,3987860.6671,3931636.9023,3298892.4805,2723136.7327,2318223.9706
2021,08,11500640,17709448.5103,970168.6955,1084329.362,2448485.3771,3063701.6205,2707683.4746,2891569.3622,2225165.9511,2318344.654
2021,08,11500641,12907920.8179,1000050.8868,1026732.5263,1232579.8512,2231106.8641,2020357.4071,1897161.7752,1681058.4811,1818873.0547
2021,08,11530510,24196741.8129,2408000.7009,2155978.1731,2976443.9942,4513094.2999,4471434.4671,3288704.5207,2401328.2742,1981757.4371
2021,08,11530520,12695571.1123,1595676.9958,1389978.5500999999,1390797.1164,2131664.6901,2141399.9379,1714848.085,1357938.5638000001,973267.1796
2021,08,11530530,24351116.5583,972745.4786,1238434.7166,3035173.812,4076876.7068,4534386.6814,4504713.2444,3190894.5501,2797891.4041
2021,08,11530540,28137920.5152,857154.2781,931457.6191,5488488.1609,7014308.2435,5906305.4677,3864256.4666,2279622.9437,1796327.333
2021,08,11530550,13104308.1941,638633.5346,719810.3508,1439054.0038,2187505.5528,2243843.1386,2378905.7613,1770636.7546,1725919.1128
2021,08,11530560,22681756.2465,1095664.6795,1060366.722,3749336.4018,4739979.8751,3913376.3017,3569563.3283,2447632.7059,2105836.2939
2021,08,11530595,8471889.3044,119374.7166,202917.2113,1542150.5859,1843185.0635,1484695.7847,1544067.6135,970757.6916,764740.6455
2021,08,11530720,16169968.6315,1259965.2062,1661304.0426,2143461.5035,2126154.8545,2586238.0336,2657097.6975,2004605.8832999999,1731141.4442
2021,08,11530730,13276914.6307,1361235.2319,1418670.5744,1492568.0451,1629923.5587,2130527.4595,1956466.5034999999,1620737.4446999999,1666785.7939
2021,08,11530740,21980825.9268,1629541.8375,1806305.7678,2601266.6562,3268497.1925,3365180.3893,3470979.4271,2838646.3846,3000408.2889
2021,08,11530750,17969862.7253,1621916.7152,1502693.3897,2018026.5715,2655413.3861,2777457.5382,2563390.6807999997,2415868.3678,2415096.0563
2021,08,11530760,12195979.1756,1119748.2604,1052591.9755,1356969.2406,1654916.1388,1812668.5836,1801288.4332,1710370.026,1687426.5077
2021,08,11530770,11320372.8062,699676.293,772636.6416,1768334.4785,1993989.3428,1658649.0984,1652956.8276,1326885.6533,1447244.4176
2021,08,11530780,38274690.9384,4488303.8481,3577770.4606,4104013.5834,6343173.6843,6324720.1961,4989790.2338,4007245.2121,4439673.7219
2021,08,11530790,16656218.5038,1268273.3224,1781306.4068,1941046.1745,2373896.3008,2791283.6138,2518476.5901,2079101.2862,1902834.8198
2021,08,11545510,41371922.0625,733453.745,954771.983,9482307.488,11054880.7566,8446783.0235,6048882.9859,3002264.831,1648577.1774
2021,08,11545610,25466626.8578,1511595.9465,1167382.6524,4246595.9737,5424907.417,4189944.5557,3929506.5533,2700834.1188,2295859.6936
2021,08,11545620,11214347.9525,505797.782,629312.2253,1615215.8882,1979758.126,1725521.8719,1932096.8906,1466766.2142,1359878.9234
2021,08,11545630,15603743.9532,650912.0782,831194.3136,2367404.6273,2777513.9776,2440604.9526,2840490.4242,2086198.3263,1609425.302
2021,08,11545640,8972941.766,330023.1044,512008.0715,1284989.5829,1545408.8614,1421406.8366,1676471.4768,1215817.8022,986816.0344
2021,08,11545670,20137642.7274,1263021.8085,1469510.8799,2589585.8441,3195200.752,3227918.5892,3387454.1322,2597840.3136,2407110.3174
2021,08,11545680,11956424.5903,1205897.8731,1427520.5389,1072355.2985,1411874.826,1943558.8681,1714946.7984,1637094.9085,1543175.4244
2021,08,11545690,7524359.7951,417910.4718,599993.8363,836482.4163,1129911.104,1229669.0803,1358777.674,1106164.7155,845450.4887
2021,08,11545700,9230733.1477,593176.1335,770497.5112,1124797.7271,1299848.6337,1331188.5992,1530949.9885,1262443.1655,1317831.3798
2021,08,11545710,8974851.9579,581726.1743,784744.6933,1077595.1141,1162495.0351,1316615.7366,1464893.7426,1217066.4548,1369715.035
2021,08,11560515,13854044.473,823638.8139,805781.415,2225565.9481,2508614.5822,2082007.7248,2293285.3024999998,1578114.2427,1537036.437
2021,08,11560535,36655161.582,1865703.0894,1622840.971,7803751.3306,8768970.4526,5921743.9683,4762110.8605,3336439.0203,2573601.9621
2021,08,11560540,59460512.6207,2529249.4994,2878573.1422,9243777.9,14575614.8532,13032956.3728,8239919.2394,4551529.2582,4408892.3769
2021,08,11560550,17814419.7109,906681.6237,841172.7864,2874078.6928,3893786.9508,2992867.3076,2771479.3659,1917096.0477,1617256.9314
2021,08,11560560,25982399.9902,1758724.9792,1553042.9727,4962877.6423,5795183.8701,4154553.1237,3319901.9525,2238319.8782,2199795.5787
2021,08,11560585,10616433.3764,680914.0609,639302.9135,1433727.4819,1978000.9775,1650059.0726,1760619.0208,1311002.7615,1162807.041
2021,08,11560605,28811130.6337,2098053.443,2052632.2205,3593883.9902,5814479.3044,5621146.7357,4097348.4526,2850225.7184,2683360.8316
2021,08,11560610,13880278.4364,976875.9613,851894.3603,2100784.7577,3245105.7428,2476325.3279999997,1812742.2584,1181749.8916,1234800.1681
2021,08,11560620,21462298.5816,1269366.958,1443377.9717,3433637.4903,5099760.0275,3855344.1467,3022854.5877,1895966.1402,1441991.2789999999
2021,08,11560630,12997182.0093,591010.7765,811516.9028,2255151.6841,2302075.6284,1989207.3948,1924362.2203,1522149.7302,1601707.6484
2021,08,11560650,10075726.2919,684821.6227,785063.687,1251732.2213,1609950.5203,1535803.7047000001,1750135.4584,1295547.9998,1162671.093
2021,08,11560660,5740492.0546,290012.2708,426274.398,730361.9931,926183.3024,924576.5715,962813.021,770266.1938,710004.3069
2021,08,11560670,4960858.8228,289932.7,403693.1845,543780.5106,841375.2481,821441.2779,829907.8426,658546.6475,572181.3675
2021,08,11560680,17595079.8043,1506984.7591,1573091.8351,2295224.5955,3057436.3759,2901092.9204,2654445.1527,1882622.6098,1724181.554
2021,08,11560690,10372443.2329,983959.0621,1037218.4008,1395962.2159,1672119.6983999999,1699552.7443,1508984.3378,1050263.8749,1024382.9095
2021,08,11560700,12921571.8889,670487.8256,828683.5239,1536531.9875,2189069.3716,2066825.7134,2264130.7096,1655067.6196,1710775.0933
2021,08,11560710,13116703.2246,363170.4771,469738.3101,1659751.7798,2430940.571,2307381.718,2701264.1698,1848252.2385,1336203.9477
2021,08,11560720,18312020.0458,890508.7057,1070877.4042,2308661.3024,3113838.1375,2989907.8396,3460747.8067,2555818.422,1921660.3913
2021,08,11590510,26680636.4118,1122332.409,1651757.4716,7578379.7666,5133226.7175,3423796.4929,3016468.4125,2291259.4753,2463415.6917
2021,08,11590520,12948156.0036,302244.5742,820677.2246,2832860.1708,2220709.9355,1772045.1864,1986670.0783,1464392.6812,1548556.1352
2021,08,11590530,32552187.9604,2562814.3,2629155.4746,6801747.8113,4726557.2078,4559715.9274,4127327.657,3387403.62,3757465.9579
2021,08,11590540,16684002.8152,1383273.6734,1213979.5261,2527097.9148999997,2722414.3926,2663558.1154,2346333.8003,1797343.2465,2030002.1404
2021,08,11590550,13462101.6959,985337.3685,1013706.7438,2059989.1215,2346368.9206,2000888.318,1868079.3031,1500673.2182,1687058.7168999999
2021,08,11590560,17388130.4516,1512374.0602,1467262.8913,2362063.8805,2902469.0095,2605506.5658,2364343.122,1987633.3539,2186477.6212
2021,08,11590605,22582375.863,1594042.384,1667936.7004,4611793.7265,3189144.3446,3251062.625,3094740.4934,2460437.1818,2713218.4404
2021,08,11590620,19020007.5772,943274.4573,1029310.3802,3717696.194,3850386.7691,2780847.9807,2553620.1561,2209565.1500999997,1935306.5119
2021,08,11590630,23005007.4703,1964219.241,1801405.5282,2911081.2665999997,3522211.7158,3554199.4173,3467761.7583,2884481.7148,2899646.812
2021,08,11590640,14904932.2492,1183335.7252,1210353.2906,1829185.6138,2478937.9172,2288502.4242,2062957.6358999999,1884656.4145,1967003.2432
2021,08,11590650,9960767.4642,737450.7197,659757.973,1578598.4531999999,1758186.9167,1546333.0541,1327752.7018,1192598.2058,1160089.4815
2021,08,11590651,8289571.0445,622921.5966,665158.5781,1137080.6883,1501893.2584,1364080.3233999999,1135864.023,952859.059,909713.5035999999
